0.0 -0.6 0.5 3.001 5.9
0.10005002501250625 -0.487940112914 1.78226362634 3.53056594315 4.64280956307
0.2001000500250125 -0.237453840387 3.23936295005 3.92380586097 3.20168826614
0.3001500750375188 0.159708860276 4.68008804407 4.17130828799 1.76303318081
0.400200100050025 0.692040298145 5.91341034524 4.28291465648 0.511385764327
0.5002501250625313 1.3316022094 6.80782075439 4.28370183286 -0.441834424748
0.6003001500750376 2.04069437733 7.29542172273 4.20509586795 -1.07964911439
0.7003501750875438 2.77634387084 7.3302480215 4.07662614921 -1.44918935821
0.80040020010005 3.49023823945 6.847340381 3.92193574792 -1.61343268093
0.9004502251125562 4.12645592124 5.76475149939 3.75908625065 -1.61766805142
1.0005002501250626 4.62228148413 4.04247731998 3.60279981157 -1.48511787308
1.1005502751375689 4.91681071946 1.77048164813 3.46578206156 -1.23744007302
1.2006003001500751 4.96693644318 -0.785772928347 3.35759073852 -0.918630760473
1.3006503251625814 4.76273197593 -3.24884497664 3.28208071035 -0.596282342784
1.4007003501750876 4.33145694186 -5.27965813208 3.23613968754 -0.337006952629
1.5007503751875937 3.7267694379 -6.70214843616 3.21111372939 -0.182747552957
1.6008004002001 3.01072628267 -7.51727453904 3.19547127332 -0.151283815789
1.7008504252126062 2.23939963332 -7.82779820919 3.17634878792 -0.254969666548
1.8009004502251125 1.45729153447 -7.74983611108 3.1391928885 -0.516778977399
1.9009504752376187 0.69893069507 -7.36230959204 3.06653276281 -0.970613573028
2.001000500250125 -0.00685258776048 -6.70279759061 2.93757890708 -1.6451248453
2.1010505252626315 -0.63400345261 -5.79538093106 2.72999052444 -2.53829250012
2.2011005502751377 -1.15977035972 -4.68752810951 2.42410281292 -3.59643326041
2.301150575287644 -1.56829601721 -3.47043693664 2.00832383519 -4.71430001556
2.4012006003001503 -1.85464769798 -2.26640199654 1.48307619107 -5.7637737059
2.5012506253126565 -2.02613308154 -1.19068913798 0.860908735333 -6.63770992163
2.6013006503251628 -2.0996702634 -0.316008502332 0.162607431157 -7.2815489674
2.701350675337669 -2.09680663569 0.336761415308 -0.588407488605 -7.69488882808
2.8014007003501753 -2.03924691878 0.780911141869 -1.37045879108 -7.90782534485
2.9014507253626816 -1.94686096953 1.03502863091 -2.16508492453 -7.94958807338
3.0015007503751874 -1.8384496532 1.09882559675 -2.95564413993 -7.82437744988
3.1015507753876936 -1.73429420303 0.942683070949 -3.72419458643 -7.50186468897
3.2016008004002 -1.65885383933 0.515808459116 -4.44832545003 -6.92627477005
3.301650825412706 -1.64158756565 -0.224327052184 -5.09993464289 -6.04624294493
3.4017008504252124 -1.71393539562 -1.26690230642 -5.647843553 -4.8593033672
3.5017508754377187 -1.9018749683 -2.50951989215 -6.0646912418 -3.44763569096
3.601800900450225 -2.21636050555 -3.75876872041 -6.33556159876 -1.97217207335
